unique_key,created_date,complaint_type,descriptor,borough,community_district,resolution_description,latitude,longitude
59977163,2024-01-09,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.63113780017029,-74.14014628426229
59975834,2024-01-09,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,,,
59985797,2024-01-10,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.5878838093473,-74.1923729776601
59988833,2024-01-10,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.61542585994795,-74.06351920723999
59984329,2024-01-10,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.59749419474449,-74.06815453286526
59996872,2024-01-11,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.56017870435362,-74.16141813980417
60001959,2024-01-12,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,An inspection of the property was conducted and it passed with minor violations found.,40.639724858276736,-74.08188260305371
60004327,2024-01-12,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.538335335629206,-74.14722269049865
60010246,2024-01-12,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 02,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.6001901287228,-74.06236677738686
60003130,2024-01-12,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.56614377701062,-74.13312100558316
60011380,2024-01-13,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.59496904667545,-74.15952180992345
60018262,2024-01-13,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.63662127493141,-74.0882597582037
60028657,2024-01-15,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,"An inspection of this property was conducted and violations were identified. The owner is correcting the condition. If the condition persists, please submit another complaint to 311.",40.58048438030938,-74.10191237536482
60032239,2024-01-15,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.55124178579743,-74.19970184209592
60029873,2024-01-15,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.55111478513847,-74.13644119244404
60028665,2024-01-15,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.613102874112,-74.12233733074926
60044004,2024-01-16,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,An inspection of the property was conducted and it passed with minor violations found.,40.56087084434352,-74.16109950579437
60068014,2024-01-18,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.64578042862872,-74.08107563835499
60083460,2024-01-19,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.549005406685446,-74.16276930031465
60084571,2024-01-20,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 01,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.62749824517634,-74.09094599321827
60113085,2024-01-23,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.56711404252901,-74.11940967652112
60122207,2024-01-23,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.627453234221235,-74.1164987080153
60130838,2024-01-24,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.597223920266224,-74.07463948155213
60132120,2024-01-24,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.57208193452897,-74.11694566744875
60137316,2024-01-25,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,An inspection of the property was conducted and it passed with minor violations found.,40.51420822277128,-74.24524444211042
60137314,2024-01-25,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.63073855842712,-74.13192045095008
60139826,2024-01-25,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.57783520566222,-74.10240511353328
60152769,2024-01-26,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.6401146813536,-74.08556556920858
60143663,2024-01-26,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.63800563885811,-74.0793691306436
60150149,2024-01-26,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.64069949497021,-74.08154869693675
60148818,2024-01-26,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.64517394058102,-74.104724610407
60144981,2024-01-26,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.623975512593816,-74.08152105874225
60144980,2024-01-26,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.62699088164068,-74.16464546766287
60163722,2024-01-28,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.549005406685446,-74.16276930031465
60168281,2024-01-28,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.546085540131074,-74.19577883690656
60170783,2024-01-29,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 02,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.596092349152194,-74.06198846254166
60178832,2024-01-29,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.64516077607361,-74.08396848746264
60182865,2024-01-30,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.6398562192361,-74.08242684790136
60182851,2024-01-30,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.595954988621365,-74.06221158668785
60184253,2024-01-30,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.600630381111074,-74.12750724683288
60204077,2024-02-01,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.60721513041613,-74.13706725067236
60218866,2024-02-02,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.62719248966374,-74.16569429954056
60211947,2024-02-02,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.54945726698146,-74.16349726428002
60242525,2024-02-05,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.637232555174414,-74.12214376527982
60245106,2024-02-05,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.55224206832232,-74.16044536819749
60239903,2024-02-05,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 02,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.595267417993675,-74.16010585254949
60241215,2024-02-05,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.61548633086052,-74.0633643836439
60238682,2024-02-05,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.59749419474449,-74.06815453286526
60237375,2024-02-05,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.566454094795795,-74.10367979558436
60249029,2024-02-06,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.63152716129863,-74.15336201380399
60249030,2024-02-06,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.63152716129863,-74.15336201380399
60251657,2024-02-06,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.57208193452897,-74.11694566744875
60251661,2024-02-06,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.586440610756,-74.0921537923047
60256912,2024-02-07,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.63689087508594,-74.08746023920821
60256899,2024-02-07,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.551037217068554,-74.1771679240209
60265854,2024-02-07,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.551037217068554,-74.1771679240209
60274345,2024-02-08,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.64535797539355,-74.08072918902054
60274346,2024-02-08,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.551037217068554,-74.1771679240209
60269540,2024-02-08,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.58870040670336,-74.18988741922637
60269535,2024-02-08,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,"An inspection of this property was conducted and violations were identified. The owner is correcting the condition. If the condition persists, please submit another complaint to 311.",40.63431986290185,-74.08632916064987
60275526,2024-02-08,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.566454094795795,-74.10367979558436
60268272,2024-02-09,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.60038200987398,-74.07217987841834
60277886,2024-02-09,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.635012685836614,-74.08480240967133
60281295,2024-02-09,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.56180174522437,-74.10356820461936
60289040,2024-02-10,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.61032807679106,-74.16015277737212
60286934,2024-02-10,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.551037217068554,-74.1771679240209
60286932,2024-02-10,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.595267417993675,-74.16010585254949
60287964,2024-02-10,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.63763511193512,-74.08322398879578
60300569,2024-02-11,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.56450529340648,-74.17940271943534
60298767,2024-02-11,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.56711404252901,-74.11940967652112
60300568,2024-02-11,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.60908692553553,-74.11737064526712
60298756,2024-02-11,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.637640635397226,-74.08317715560005
60299668,2024-02-12,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.633695097081315,-74.13628577173571
60307792,2024-02-12,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.607103110545076,-74.12706222652241
60303187,2024-02-12,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.632675889230214,-74.15639462473818
60334981,2024-02-15,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.56182368823647,-74.11511741539309
60334980,2024-02-15,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.564305900392824,-74.1056055947746
60334966,2024-02-16,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,An inspection of the property was conducted and it passed with minor violations found.,40.54052740269687,-74.17711127866767
60340657,2024-02-16,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.639996310555645,-74.11710432695882
60350442,2024-02-17,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.60902826390101,-74.13101678161547
60347848,2024-02-17,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.608989840920366,-74.13101310467
60356418,2024-02-18,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,An inspection of the property was conducted and it passed with minor violations found.,40.635693805671266,-74.1470195322104
60361994,2024-02-19,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.55279744558281,-74.17304149762673
60364022,2024-02-19,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.55077985035914,-74.13649808294873
60370391,2024-02-20,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.590072138817845,-74.07702943188843
60373955,2024-02-20,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,An inspection of the property was conducted and it passed with minor violations found.,40.64242911140708,-74.08098148276159
60369233,2024-02-20,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.642650331966784,-74.07862155450665
60384793,2024-02-21,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.551037217068554,-74.1771679240209
60381212,2024-02-21,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.61676194011608,-74.14348393397427
60381208,2024-02-21,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.63767241719548,-74.12405780963547
60394075,2024-02-22,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.55307663467257,-74.1622970154953
60390532,2024-02-22,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.55476360375735,-74.17962486668667
60388150,2024-02-22,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,An inspection of the property was conducted and it passed with minor violations found.,40.595954988621365,-74.06221158668785
60404579,2024-02-23,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.62552625127102,-74.09249235091293
60402226,2024-02-23,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.580470402388855,-74.09582835427572
60401048,2024-02-23,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.59092850229904,-74.08484364121765
60419200,2024-02-25,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.54533097103054,-74.16599505170282
60414739,2024-02-25,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.61512012942073,-74.1502591267044
